Codigo_Unico,Categoria,Sub_Categoria,Senioridade,modelo,Categoria_Candidaturas,Habilidade,Mencionada
af62bff1-4da8-4fea-88e2-4e11f0adf13a,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,0 Candidaturas,EXCEL,1
dfb4b0a2-2d5a-452f-b2d5-0a0ebf064f6a,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,HÍBRIDO,Entre 101 e 200 Candidaturas,EXCEL,1
0f746c1c-e017-4c38-8e67-5a18c8f3c7ad,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
f7ab9eec-524f-4533-a5b8-200873c9bb3d,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
2509d155-8d23-41f3-a78f-9f1e7f805055,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
48a36c24-f104-46ea-8933-fd3457d64a6c,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,JÚNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
25200875-5f39-4866-b475-524bba1f42e2,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
c35712eb-8a25-4133-b0ad-10ba1f520e75,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
0c5a85b1-07b8-4511-9d2a-10f751eedfba,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
16c1b252-b5f8-4092-aa15-2686b26b4176,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
43873fa8-122b-463a-962a-9187027cda99,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
da8004e5-1ca3-4be6-a603-0533eda63871,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
f6aeac14-ed85-465b-bd11-750379cbe18c,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
fc69528c-df02-4880-a805-df252d89ad6c,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
a72009d0-0d3d-420a-a12e-8683093f2d91,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
a9e89113-cad4-4a7e-9ad1-19a3464c91b9,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,JÚNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
aa49bc77-7f99-4c10-bcfb-05c9bbef7f57,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
471af64f-9aae-4a9e-ac43-79c63e113c4e,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
59d68328-8c57-492b-819f-71d7e9f4cd03,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
fe8e0147-50c3-4c2b-9cf1-2c992bcee8a4,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
aa4db979-d6aa-4bd5-959a-8be8ce0a4e19,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
4dc96b49-5138-4ee0-a138-b386d7c439ef,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
f6289c29-f5be-4ffb-9cfd-1c62c5762925,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
71c1dbef-1ee3-4485-9c6c-7f99a15c68ce,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
77cef6d5-96fd-40c9-b3ac-ef059e27ee4c,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
aeba7bcc-29b0-4692-8501-4894e1012bd4,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
f1161de9-6a9a-4d65-acca-6f771a7c3943,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
be8ebaf9-e0c5-4fc3-9dcb-2a0eaba78ff5,DADOS/BI,OUTROS DADOS/BI,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
b5679ae3-d4ab-4112-a56a-faf4f64fa965,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
62b0704c-1891-4e97-b4eb-5c6c2a25e56a,DADOS/BI,ANALISTA DE DADOS,JÚNIOR,REMOTO,0 Candidaturas,EXCEL,1
3e171490-87bb-43c4-88e1-4ceedd553f96,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
3695d7fc-c3ea-46d9-99cc-fe419036a865,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
3fa80bcc-ca5b-45f6-947d-92a7456283e7,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
baadc813-67f5-4e55-87b4-c48265e80bc6,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
82162c47-661d-434c-934f-ebc7bca40b4f,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
2708ab4e-7f33-4889-9d90-6a3e580fab3b,DADOS/BI,OUTROS DADOS/BI,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
e013a295-07c1-45a6-8e40-54bf44824937,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
49e7ea8c-9d62-4b05-98d6-1319f2aff90e,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
980d9155-4a6c-4d3e-82ea-1f27b16ce7e5,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
bf6ec83e-4060-486e-80d4-2d1464b08ce3,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
e2cce1c7-fa75-452b-8f52-92ef8968e617,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
58e281ce-bf57-4a39-b42f-ebfc2f123ad8,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,HÍBRIDO,Entre 101 e 200 Candidaturas,EXCEL,1
13259fe5-3ead-499b-b7a0-794c548dc4a9,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,0 Candidaturas,EXCEL,1
cdcb2ee1-2eb8-462b-b3ac-03e4cb9e1ad4,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
cf28a474-feb7-443d-82af-656c36c52031,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
a62c9c58-28d6-4d63-8075-a24523cc347e,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,0 Candidaturas,EXCEL,1
79405f52-9a14-43b7-871a-16360f6315ae,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
0ecfe34c-c6d6-4b85-977f-df570df1fb95,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
2b96800d-cde7-437d-bbe8-78f27c3250ec,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
1b1f6b4e-bd44-4f67-b5e4-8c8f6b935c50,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,Entre 26 e 50 Candidaturas,EXCEL,1
e7ed9dd5-a8b4-48ca-b6c5-4531d6fdc451,DADOS/BI,CIENTISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
2411d84d-a295-47c8-88c3-616e6a276458,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,HÍBRIDO,Entre 101 e 200 Candidaturas,EXCEL,1
da037f6b-1c6a-4d71-92c7-56a4be07a8ba,DADOS/BI,OUTROS DADOS/BI,ESTÁGIO,OUTRO,0 Candidaturas,EXCEL,1
f085b0b4-6578-47f3-8ea9-bb117a79f591,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
54032c8d-78c5-48cc-a5f6-f06bb90ea541,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
a04381c6-95f7-4a76-a14b-463ae1acad31,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
cca2c688-7467-4f18-80b5-380145dcc829,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
d0a35627-83ee-4871-b489-054919bd3a87,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
b0441cd3-4e90-4213-b4cc-f13bc0060dd3,DESIGN/UX/UI,DESIGN/UX/UI,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
91b8d17b-9d40-4a6f-956a-32341c19390b,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
be5e3729-8871-4279-afe3-9d1812644ec7,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,REMOTO,0 Candidaturas,EXCEL,1
f349026d-8052-424e-b558-06e17fd68dd3,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
503a22d1-6d38-4f29-9e2d-c637dff2c36f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
5f0c3bd6-e62f-4086-91d5-d54457d1c1f7,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
201129f8-583f-4aed-a25c-97c378edbfca,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
2f54405d-03d7-4f89-8c7f-474b8691fa89,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
768825ef-3aec-4f60-b984-91cc1d8017bb,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
7dd17d11-28aa-4a6a-bd74-dd0fa03b7282,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
67912e18-d8ca-4b08-90dc-acdb43647ff2,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
2b3ae787-7aba-4683-8cba-7534d7df8add,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
c4c7eeb3-b986-4c63-af77-b23815bb29df,DESIGN/UX/UI,DESIGN/UX/UI,NÃO INFORMADO,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
b55a2a41-5387-4a01-909a-34e4d7e587a0,DESIGN/UX/UI,DESIGN/UX/UI,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
19b0dbfd-9771-4f0e-a7ac-7b35c6a2da10,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,PRESENCIAL,Até 25 Candidaturas,EXCEL,1
8507c36d-ef79-44e7-81fa-192ef7757c96,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,HÍBRIDO,Entre 101 e 200 Candidaturas,EXCEL,1
5892989e-0017-4b14-9139-5e2b6bfdfa5a,DESIGN/UX/UI,DESIGN/UX/UI,NÃO INFORMADO,REMOTO,0 Candidaturas,EXCEL,1
59daa682-e49e-4422-871c-f4d5eb98b6be,DESIGN/UX/UI,DESIGN/UX/UI,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
fc601ce8-19b3-496f-a37f-679b599da9db,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,PRESENCIAL,0 Candidaturas,EXCEL,1
b85515ae-10ff-4066-9d4c-6541a21232c4,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,PRESENCIAL,0 Candidaturas,EXCEL,1
f906a64f-2655-4ddf-ac12-d7436f31db72,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
19d3b059-0fd3-45c9-8f31-5a1ce36a6b7a,DESIGN/UX/UI,DESIGN/UX/UI,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
8a612147-6034-415c-944e-33758a13fe26,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
a1e8aef1-9a54-4667-8362-211806c69bb2,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
9c7778ed-1b39-4f0b-a4db-09716837e2b3,DESIGN/UX/UI,DESIGN/UX/UI,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
805c7396-aac3-43f5-89e7-ea5a87e12697,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
c776a9f2-35b0-4691-82f8-41647f201042,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
44f747a4-089b-40b0-95de-ea2e14007a12,LIDERANÇA,LIDERANÇA,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
677c4ac5-681e-42fb-a957-61a5dedfcd5f,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
d491ad09-8ae0-4294-a29f-7dd5914275b0,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
cbf8ced8-e155-4cbc-8e36-a1ff382f998e,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
728e8ecc-a3a6-47fa-8caa-164c09143905,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
fc8b3302-b9e8-4665-8297-3efac333bffc,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
6b4152fc-e8d5-4580-9c0e-5f7457efd800,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
6b1c9d54-ee46-4104-840b-a17fd036a6df,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
38f5f74d-6563-4d13-8aad-2177bbec6881,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
47a6d32e-ce9c-486e-a0cc-2b4b910443c3,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
713051a9-873e-4863-a970-54f14d8336c7,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
5b272c09-4b00-4742-8e52-6fcc0d72c847,DADOS/BI,BUSINESS INTELLIGENCE,PLENO-SÊNIOR,PRESENCIAL,Entre 26 e 50 Candidaturas,EXCEL,1
83273f09-3164-47a3-89ae-5b68a5d07b49,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ESTÁGIO,OUTRO,0 Candidaturas,EXCEL,1
c9fe0f34-b02e-4b2d-83e2-7e1fd925576a,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
8ef79fa2-b5fd-4bb2-a669-e85ec3cba927,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
c16c646f-29e1-4fc6-b248-c255d4bcd59d,DADOS/BI,ARQUITETURA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
c70fe7ee-1ee1-422f-8ac8-ecd112d5f651,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
62367806-d3cf-4f6c-b71a-822e0ed52946,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
d73def32-38cd-4a52-8998-aa26e3bc397d,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
6fda6a82-4943-4beb-b586-f0ebfe24bf81,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
4f1577eb-8c27-4b49-a42e-29d0dbf2d631,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
fe04fb3b-fe9a-4372-8134-4b7dfa2ffceb,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
d4b77d1d-3483-4f43-a796-ea02206d456e,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,PRESENCIAL,0 Candidaturas,EXCEL,1
489f830f-ead1-4fd7-988c-a0fb30c9ab2b,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
9d787525-2be9-407b-83b3-6160b4a972d6,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
13f909fe-9eb4-49a1-9218-838cff67f02e,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
caaf8a59-1c33-48f3-a23a-694a1abeaf77,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
95450bfc-9b74-47ae-8351-1b4182dcfb13,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
55421db9-f237-4ae1-9304-2f62d43c83a2,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,Entre 26 e 50 Candidaturas,EXCEL,1
5b1bc0ff-744a-4644-9134-e8a5e7cbb261,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
6d664791-2176-47e1-8b3a-fc4bb27fdcc6,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
73fa1de5-48a2-4626-bb6d-dec4d2bfc6fd,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,Entre 26 e 50 Candidaturas,EXCEL,1
6b905702-02ee-4753-95a4-0cb79b401b53,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
1ee2234b-7178-4852-898c-c590277c7571,DADOS/BI,BUSINESS INTELLIGENCE,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
7a52180f-516e-4499-8a77-d06d8d6e815e,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
18487f55-debe-456d-a722-5fd7c685ce0a,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
bcffb79e-4235-4aca-8b0f-3e8d0ddc507c,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
345ed904-196c-402f-a04e-b0888b57666d,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,REMOTO,Entre 26 e 50 Candidaturas,EXCEL,1
7e5b7816-1bee-4aab-92b0-4a7dd63c11bc,DADOS/BI,BUSINESS INTELLIGENCE,ESTÁGIO,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
d81ff612-d229-4058-8b76-4414b2e514a9,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
d35f10ae-df84-4210-aba1-6d47538db28c,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
b1df598d-ffb5-4324-bcf4-0ae6763e0399,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,Entre 26 e 50 Candidaturas,EXCEL,1
56fbbb96-7bee-4620-b3cb-6236dfc65b65,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,EXCEL,1
ceb2c3b9-dd38-481e-beeb-d0d716a387eb,DADOS/BI,BUSINESS INTELLIGENCE,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
b3969f2e-f6dc-468f-80ae-b196d6b5aadc,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
e0dfa0aa-dbc4-4061-a521-3bfc7ac765ae,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
1d939e55-eb22-4199-833e-02b767132ec5,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,EXCEL,1
9f95d805-55d4-4028-91df-e4025e522b9e,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
1d2aefec-2d85-4258-80fd-58e09e2ab631,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
36543e73-2875-4b28-8d05-eb2075b4e00e,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
d2efe18b-3644-4318-85f8-777cd36418fb,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,HÍBRIDO,0 Candidaturas,EXCEL,1
0b257382-0aa4-4ead-8bc7-194b3e9ef35f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
0904b485-185f-4a06-874b-db8b35db2d77,DADOS/BI,CIENTISTA DE DADOS,ESTÁGIO,REMOTO,Entre 51 e 100 Candidaturas,EXCEL,1
89952ecb-dae0-4c8b-a31d-64def682a7c2,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
b01aaf1d-6f24-4334-b302-24c7cc4e80dd,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,Entre 26 e 50 Candidaturas,EXCEL,1
4f128b3e-5976-4fee-b509-d7059d90ae93,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,EXCEL,1
75ff5158-7752-4c61-9015-9ffa2d177f7f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,OUTRO,Entre 26 e 50 Candidaturas,EXCEL,1
5a99d66f-0480-4e71-b51a-cdde32c6e617,DESIGN/UX/UI,DESIGN/UX/UI,JÚNIOR,PRESENCIAL,0 Candidaturas,EXCEL,1
1e4c6ef8-3ea8-4201-9928-84885b8999a6,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,OUTRO,0 Candidaturas,EXCEL,1
caac74e7-d854-4bbf-9d5f-7dc19e8ec230,DADOS/BI,ANALISTA DE DADOS,ESTÁGIO,REMOTO,0 Candidaturas,EXCEL,1
16c5f320-91a5-4f1f-baad-c0960ef61abd,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,EXCEL,1
2c6f8177-454e-4d5f-800b-587126ddc3c0,DADOS/BI,ANALISTA DE DADOS,ASSISTENTE,REMOTO,0 Candidaturas,EXCEL,1
4f4747d1-8ced-48a5-81f7-51398d21044d,DADOS/BI,ANALISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,EXCEL,1
4380625f-a17e-43e8-8631-394ac70022d0,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,EXCEL,1
470cc020-28c6-4fce-8a3f-2cf730571772,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,JÚNIOR,REMOTO,0 Candidaturas,EXCEL,1
